NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.083333333333333,36,25
Engenharia de Produção (19563),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.08,25,28
Letras-Português (Licenciatura) (107548),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.0701754385964914,114,22
História (Licenciatura) (13415),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.0625,32,23
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.0606060606060606,33,11
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.0606060606060606,33,8
Educação Física (Licenciatura) (13423),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.0606060606060606,33,16
Engenharia Mecânica (13430),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.0588235294117645,102,20
Pedagogia (Licenciatura) (13418),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.058139534883721,172,24
Matemática (Licenciatura) (13402),UFPB,PB,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.057142857142857,35,33
Pedagogia (Licenciatura) (109950),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.0568181818181825,88,29
Arquitetura e Urbanismo (13427),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.056603773584905,106,28
Engenharia Elétrica (113609),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.053571428571429,56,28
Engenharia Civil (13429),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.051546391752577,97,21
Engenharia Civil (13429),UFPB,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.051020408163265,98,31
Engenharia Mecânica (13430),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.049019607843137,102,27
Letras-Português (Licenciatura) (5000898),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.0476190476190474,21,3
Letras-Português (Licenciatura) (107548),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.042553191489362,141,18
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.041666666666667,24,11
Engenharia de Produção (19563),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.038461538461538,26,22
Arquitetura e Urbanismo (13427),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.037383177570093,107,28
Educação Física (Licenciatura) (13423),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.037037037037037,27,25
Matemática (Licenciatura) (13402),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4.03030303030303,33,29
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.029411764705882,34,30
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,58,"Ensino, apoio e avaliacão","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.0285714285714285,35,32
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.027777777777778,36,12
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.027777777777778,36,29
Música (Licenciatura) (97039),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.027777777777778,36,12
Engenharia Ambiental (113615),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.020408163265306,49,26
Engenharia Mecânica (13430),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.019607843137255,102,32
Pedagogia (Licenciatura) (107356),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.016129032258064,62,13
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.013888888888888,72,22
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.013333333333334,75,19
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.013157894736842,76,23
Arquitetura e Urbanismo (13427),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.0095238095238095,105,30
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4,23,15
Educação Física (Licenciatura) (13423),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4,33,21
Engenharia (113617),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4,23,25
Engenharia (113617),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4,23,16
Engenharia (113617),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4,23,20
Engenharia de Produção (122934),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,4,30,30
Engenharia Mecânica (13430),UFPB,PB,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4,103,29
Letras - Inglês (107549),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4,40,26
Química (Licenciatura) (13404),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4,35,31
Matemática (Licenciatura) (13402),UFPB,PB,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,3.9999999999999996,35,33
Engenharia Civil (13429),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.9893617021276597,94,30
Música (Licenciatura) (97039),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.9736842105263155,38,24
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.9722222222222223,36,29
Arquitetura e Urbanismo (13427),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.9708737864077666,103,27
Engenharia Elétrica (113609),UFPB,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,3.9642857142857144,56,33
Engenharia de Produção (122934),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.962962962962963,27,4
Matemática (Licenciatura) (13402),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.9615384615384617,26,9
Engenharia de Alimentos (13428),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.96,25,12
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.9591836734693877,49,10
Geografia (Bacharelado) (313406),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.9591836734693877,49,23
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.9583333333333335,24,13
Engenharia de Produção (19563),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.9583333333333335,24,11
Pedagogia (Licenciatura) (122924),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.9577464788732395,71,14
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.957142857142857,70,17
Engenharia (113617),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.9565217391304346,23,15
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.9545454545454546,22,18
Música (Licenciatura) (97039),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.9487179487179485,39,30
Engenharia Química (113604),UFPB,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.9473684210526314,57,30
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.9444444444444446,36,25
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.942857142857143,35,25
Química (Licenciatura) (13404),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.9428571428571426,35,24
Engenharia Mecânica (13430),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.942307692307692,104,26
Pedagogia (Licenciatura) (13418),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.9411764705882355,204,30
Engenharia Mecânica (13430),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.941176470588235,102,31
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.93421052631579,76,17
Engenharia Elétrica (113609),UFPB,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.9318181818181817,44,31
Engenharia de Produção (122934),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.9230769230769234,26,13
Engenharia de Produção (19563),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.9230769230769234,26,25
Engenharia Mecânica (13430),UFPB,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.9223300970873787,103,8
Engenharia Civil (13429),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.9183673469387754,98,30
Química (Licenciatura) (13404),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.911764705882353,34,27
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.906976744186047,43,21
Arquitetura e Urbanismo (13427),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.905660377358491,106,31
Engenharia Mecânica (13430),UFPB,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.902173913043478,92,32
Engenharia Química (113604),UFPB,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.9000000000000004,60,31
Engenharia Química (113604),UFPB,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.8983050847457625,59,9
Engenharia Civil (13429),UFPB,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.8979591836734695,98,32
Engenharia Elétrica (113609),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.893617021276596,47,12
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",3.891891891891892,37,22
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.891891891891892,37,28
Pedagogia (Licenciatura) (13418),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.888888888888889,198,26
Engenharia de Produção (19563),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.8846153846153846,26,14
Engenharia Química (113604),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.8833333333333337,60,27
Engenharia Química (113604),UFPB,PB,57,"Ensino, apoio e avaliacão",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,3.8833333333333333,60,33
Engenharia de Produção (19563),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.8800000000000003,25,5
Engenharia Elétrica (113609),UFPB,PB,55,"Ensino, apoio e avaliacão",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,3.875,56,32
História (Licenciatura) (13415),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.871794871794872,39,5
Engenharia de Alimentos (13428),UFPB,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.8636363636363638,22,10
Educação Física (Licenciatura) (13423),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8620689655172415,29,32
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,3.861111111111111,36,29
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.86046511627907,43,19
Matemática (Licenciatura) (13402),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.857142857142857,35,26
Engenharia (113617),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.8571428571428568,21,15
Pedagogia (Licenciatura) (122924),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.8533333333333335,75,6
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.850746268656716,67,16
Letras-Português (Licenciatura) (109954),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.848101265822785,79,22
Engenharia Química (113604),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.847457627118644,59,31
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.837837837837838,37,18
Ciências Biológicas (Bacharelado) (313399),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.8378378378378377,37,27
Letras-Português (Licenciatura) (107548),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.8372093023255816,129,17
Engenharia Civil (13429),UFPB,PB,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",3.8333333333333335,90,33
Engenharia de Produção (122934),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.8333333333333335,24,13
Música (Licenciatura) (97039),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.823529411764706,34,14
Química (Licenciatura) (13404),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.8235294117647056,34,7
Arquitetura e Urbanismo (13427),UFPB,PB,38,"Ensino, apoio e avaliacão",Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,3.8190476190476192,105,31
Engenharia de Alimentos (13428),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.8181818181818183,22,15
Ciências Biológicas (Licenciatura) (13399),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.8157894736842106,76,14
Pedagogia (Licenciatura) (13418),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.814814814814815,162,16
Letras-Português (Licenciatura) (109954),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.814285714285714,70,31
Engenharia de Alimentos (13428),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.807692307692308,26,20
Engenharia Mecânica (13430),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.8058252427184467,103,23
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",3.8,20,33
Engenharia Mecânica (13430),UFPB,PB,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,3.798076923076923,104,33
Pedagogia (Licenciatura) (109950),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.797979797979798,99,27
Engenharia Civil (13429),UFPB,PB,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,3.7938144329896906,97,32
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.7916666666666665,24,31
Engenharia Ambiental (113615),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.7916666666666665,48,6
Engenharia Ambiental (113615),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.7843137254901964,51,24
Letras-Português (Licenciatura) (107548),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.781818181818182,110,17
Letras-Português (Licenciatura) (107548),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.7686567164179103,134,21
Engenharia Civil (13429),UFPB,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,3.7659574468085104,94,28
Educação Física (Licenciatura) (13423),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.757575757575758,33,8
Engenharia Elétrica (113609),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.7543859649122804,57,28
Engenharia (113617),UFPB,PB,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,3.75,20,11
Engenharia Elétrica (113609),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.7454545454545456,55,19
Arquitetura e Urbanismo (13427),UFPB,PB,37,"Ensino, apoio e avaliacão",As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,3.7452830188679247,106,29
Engenharia Mecânica (13430),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.7403846153846154,104,32
Engenharia (113617),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.7391304347826084,23,15
Pedagogia (Licenciatura) (13418),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.7384615384615385,195,25
Química (Licenciatura) (13404),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.735294117647059,34,26
Engenharia de Produção (122934),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.733333333333334,30,32
Engenharia de Produção (122934),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.7333333333333334,30,28
Educação Física (Licenciatura) (13423),UFPB,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,3.727272727272727,33,16
Engenharia Elétrica (113609),UFPB,PB,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,3.727272727272727,55,33
Geografia (Bacharelado) (313406),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.7142857142857144,42,18
Química (Licenciatura) (13404),UFPB,PB,40,"Ensino, apoio e avaliacão",Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,3.7142857142857144,35,22
Arquitetura e Urbanismo (13427),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.707547169811321,106,26
Matemática (Licenciatura) (13402),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.7058823529411766,34,27
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,56,"Ensino, apoio e avaliacão",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,3.702702702702703,37,32
Letras-Português (Licenciatura) (109954),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.701492537313433,67,29
Ciência Da Computação (Licenciatura) (1203266),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.7,20,19
Geografia (Bacharelado) (313406),UFPB,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",3.6818181818181817,44,18
Ciências Biológicas (Licenciatura) (113699),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.6785714285714284,28,9
Letras - Inglês (107549),UFPB,PB,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,3.672727272727273,55,16
Pedagogia (Licenciatura) (122924),UFPB,PB,60,Curso em geral,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,3.666666666666667,66,27
Engenharia de Produção (122934),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.6666666666666665,30,28
Engenharia Ambiental (113615),UFPB,PB,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,3.66,50,29
Engenharia Civil (13429),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.6582278481012658,79,20
Matemática (Licenciatura) (99045),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6500000000000004,20,7
Pedagogia (Licenciatura) (109950),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.646153846153846,65,10
Arquitetura e Urbanismo (13427),UFPB,PB,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,3.6435643564356432,101,30
Química (Licenciatura) (13404),UFPB,PB,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,3.6363636363636367,33,21
Ciência Da Computação (Bacharelado) (13401),UFPB,PB,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",3.6363636363636362,22,11
Ciências Sociais (Licenciatura) (1110230),UFPB,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,3.6333333333333333,30,20
Engenharia Civil (13429),UFPB,PB,30,"Ensino, apoio e avaliacão",O curso propiciou experiências de aprendizagem inovadoras.,3.63265306122449,98,33
Engenharia Civil (13429),UFPB,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,3.6279069767441863,86,8
Engenharia Civil (13429),UFPB,PB,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,3.623529411764706,85,28
